0,23,1
0,0,0
0,0,0
0,19,1
0,143,0
0,82,0
0,69,0
0,14,0
0,12,1
0,0,0
0,60,0
0,156,0
0,143,0
0,143,0
0,12,1
0,31,0
0,16,0
0,143,0
0,154,1
0,6,0
0,2,0
0,15,1
0,42,0
0,114,0
0,125,1
0,8,0
0,0,1
0,126,0
0,89,0
0,49,1
0,0,0
0,51,0
0,66,0
0,89,0
0,15,0
0,71,1
0,53,0
0,7,0
0,156,1
0,89,0
0,22,1
0,15,1
0,125,0
0,8,1
0,51,0
0,89,0
0,66,1
0,16,1
0,89,0
0,66,1
0,12,0
0,53,0
0,84,1
0,0,0
0,12,1
0,12,0
0,42,0
0,60,1
0,51,1
0,145,0
0,5,1
0,42,0
0,26,0
0,0,0
0,125,1
0,23,0
0,66,1
0,70,0
0,42,0
0,42,0
0,75,1
0,22,1
0,5,0
0,169,0
0,89,0
0,145,0
0,89,0
0,160,0
0,89,0
0,35,0
0,66,0
0,60,0
0,9,0
0,0,1
0,4,1
0,16,1
0,97,1
0,16,0
0,143,1
0,23,0
0,0,0
0,51,0
0,42,0
0,15,1
0,7,0
0,4,1
0,66,0
0,156,1
0,125,0
0,9,0
0,22,0
0,5,0
0,143,1
0,53,1
0,51,0
0,4,1
0,20,1
0,66,0
0,51,0
0,125,1
0,169,0
0,16,0
0,160,0
0,89,0
0,16,1
0,16,1
0,160,1
0,66,0
0,66,0
0,145,1
0,66,0
0,42,0
0,51,0
0,35,0
0,51,0
0,51,0
0,89,0
0,66,0
0,11,1
0,60,0
0,88,0
0,0,0
0,143,1
0,62,0
0,66,0
0,60,0
0,81,0
0,65,1
0,81,0
0,16,0
0,143,0
0,1,1
0,64,0
0,24,1
0,51,0
0,169,0
0,64,1
0,7,0
0,0,0
0,69,0
0,143,0
0,125,0
0,126,1
0,66,0
0,66,0
0,9,1
0,125,0
0,143,1
0,60,1
0,171,0
0,66,0
0,104,0
0,66,0
0,169,0
0,7,1
0,0,0
0,51,0
0,24,0
0,70,1
0,66,0
0,45,0
0,7,0
0,89,0
0,104,1
0,89,0
0,99,0
0,51,0
0,12,1
0,65,0
0,51,0
0,15,1
0,12,0
0,42,0
0,66,0
0,156,1
0,0,0
0,89,0
0,12,1
0,99,0
0,66,0
0,42,0
0,42,0
0,126,0
0,12,0
0,42,0
0,60,1
0,99,0
0,66,0
0,66,0
0,3,1
0,20,0
0,51,1
0,20,1
0,97,1
0,126,1
0,102,0
0,12,0
0,156,1
0,12,0
0,42,0
0,89,0
0,125,0
0,26,0
0,22,0
0,0,0
0,66,0
0,5,0
0,75,0
0,169,0
0,0,0
0,1,0
0,125,1
0,69,0
0,9,0
0,70,0
0,66,0
0,89,0
0,9,1
0,51,1
0,1,0
0,5,0
0,31,0
0,26,0
0,42,0
0,66,0
0,75,1
0,1,0
0,0,0
0,60,0
0,27,1
0,4,0
0,16,0
0,2,0
0,70,0
0,60,1
0,0,1
0,66,0
0,3,1
0,70,0
0,22,0
0,143,0
0,23,0
0,134,0
0,167,0
0,1,0
0,66,1
0,70,0
0,108,1
0,12,0
0,28,0
0,2,0
0,36,0
0,155,1
0,51,0
0,108,0
0,89,1
0,2,0
0,78,1
0,51,0
0,51,0
0,125,1
0,63,0
0,97,0
0,22,1
0,49,1
0,22,0
0,126,0
0,44,0
0,42,0
0,0,0
0,7,0
0,150,1
0,15,1
0,51,1
0,163,0
0,62,0
0,167,0
0,51,1
0,150,0
0,12,0
0,143,0
0,163,0
0,143,1
0,129,1
0,75,1
0,40,1
0,12,0
0,0,0
0,70,0
0,66,0
0,1,0
0,150,1
0,25,1
0,137,0
0,128,0
0,155,0
0,11,1
0,89,0
0,60,0
0,0,0
0,11,1
0,48,0
0,5,1
0,12,0
0,66,0
0,13,0
0,89,0
0,60,0
0,66,0
0,60,0
0,70,0
0,1,0
0,66,1
0,35,0
0,13,0
0,149,1
0,13,0
0,89,0
0,89,0
0,89,0
0,89,1
0,89,0
0,48,1
0,13,0
0,66,1
0,66,1
0,153,1
0,15,1
0,69,1
0,35,0
0,62,0
0,62,0
0,16,1
0,62,0
0,60,0
0,60,0
0,88,0
0,70,0
0,150,1
0,156,0
0,60,0
0,126,0
0,143,1
0,134,0
0,72,1
0,25,0
0,5,1
0,25,1
0,5,0
0,51,0
0,7,0
0,31,0
0,3,1
0,44,0
0,12,0
0,115,1
0,66,0
0,24,0
0,160,0
0,71,1
0,49,1
0,3,0
0,75,0
0,23,0
0,35,0
0,66,0
0,150,0
0,31,0
0,35,0
0,35,1
0,150,1
0,108,0
0,54,1
0,0,1
0,7,1
0,12,1
0,22,0
0,64,0
0,35,0
0,22,0
0,31,1
0,12,1
0,0,0
0,104,0
0,42,0
0,9,1
0,60,1
0,126,0
0,70,1
0,42,1
0,104,1
0,60,0
0,108,1
0,78,0
0,25,0
0,23,0
0,116,0
0,116,0
0,51,0
0,116,0
0,100,0
0,0,0
0,117,0
0,37,0
0,126,0
0,51,0
0,66,0
0,42,0
0,68,1
0,9,0
0,159,0
0,156,0
0,66,0
0,37,0
0,0,1
0,41,1
0,164,0
0,161,1
0,1,0
0,151,1
0,163,1
0,93,1
0,68,0
0,119,0
0,68,0
0,34,0
0,34,0
0,7,1
0,97,0
0,68,0
0,68,1
0,117,0
0,0,0
0,82,0
0,9,1
0,34,1
0,159,1
0,143,1
0,161,0
0,0,0
0,1,0
0,161,0
0,28,1
0,16,1
0,7,0
0,42,0
0,0,0
0,119,0
0,7,1
0,160,0
0,68,1
0,161,1
0,66,0
0,100,0
0,66,0
0,12,0
0,93,1
0,22,1
0,9,0
0,66,1
0,22,0
0,100,1
0,154,0
0,9,0
0,66,0
0,116,1
0,1,1
0,16,0
0,117,0
0,5,1
0,159,0
0,9,1
0,144,0
0,66,1
0,12,0
0,35,1
0,51,0
0,156,1
0,70,0
0,12,0
0,8,0
0,14,1
0,41,0
0,64,1
0,12,0
0,8,0
0,67,0
0,22,1
0,41,1
0,70,1
0,42,1
0,66,0
0,5,1
0,62,1
0,51,1
0,151,1
0,12,1
0,2,0
0,8,0
0,23,1
0,93,0
0,12,0
0,16,0
0,51,0
0,1,0
0,101,0
0,154,0
0,22,0
0,66,1
0,101,0
0,97,1
0,16,1
0,34,0
0,63,1
0,51,0
0,42,1
0,10,0
0,98,1
0,31,0
0,1,0
0,10,0
0,12,0
0,66,0
0,119,0
0,106,0
0,49,0
0,75,1
0,82,1
0,93,0
0,13,0
0,66,0
0,61,1
0,106,1
0,45,0
0,10,0
0,66,0
0,87,1
0,154,1
0,42,0
0,13,0
0,0,0
0,29,1
0,63,1
0,7,1
0,1,0
0,16,1
0,119,0
0,30,0
0,5,1
0,51,0
0,29,1
0,66,0
0,12,0
0,4,0
0,152,1
0,135,0
0,10,0
0,70,0
0,51,1
0,60,0
0,66,0
0,135,1
0,48,0
0,34,0
0,5,1
0,7,0
0,12,1
0,14,0
0,48,0
0,39,0
0,14,0
0,23,0
0,5,0
0,12,0
0,29,0
0,143,1
0,29,0
0,93,0
0,36,1
0,62,1
0,29,0
0,28,0
0,89,0
0,89,0
0,10,1
0,29,0
0,10,1
0,48,1
0,62,0
0,93,0
0,82,0
0,66,0
0,87,1
0,118,0
0,0,0
0,21,1
0,70,0
0,2,0
0,29,1
0,117,0
0,146,1
0,62,1
0,32,0
0,82,1
0,148,1
0,7,0
0,45,0
0,13,1
0,14,1
0,81,1
0,4,0
0,0,0
0,48,0
0,32,0
0,4,0
0,42,1
0,7,1
0,34,0
0,48,1
0,49,0
0,145,1
0,41,1
0,15,0
0,97,1
0,51,0
0,116,1
0,39,1
0,75,1
0,15,1
0,70,0
0,66,1
0,4,0
0,118,0
0,144,1
0,53,1
0,0,1
0,93,0
0,44,0
0,134,1
0,3,1
0,4,1
0,22,1
0,119,1
0,119,1
0,49,1
0,12,0
0,29,1
0,111,0
0,118,0
0,69,0
0,51,1
0,11,1
0,42,0
0,23,0
0,53,0
0,83,0
0,81,0
0,51,0
0,23,0
0,93,0
0,56,0
0,13,0
0,23,0
0,25,0
0,47,0
0,69,1
0,23,0
0,42,0
0,5,0
0,36,0
0,31,1
0,23,0
0,134,0
0,42,0
0,16,0
0,23,0
0,13,0
0,49,0
0,53,1
0,0,0
0,23,0
0,12,1
0,97,0
0,51,1
0,93,0
0,114,0
0,20,0
0,56,0
0,12,0
0,42,0
0,56,1
0,65,1
0,93,0
0,0,1
0,34,0
0,67,0
0,103,0
0,118,0
0,138,0
0,34,0
0,5,0
0,93,0
0,120,0
0,103,0
0,96,0
0,31,0
0,96,0
0,96,0
0,69,0
0,114,0
0,12,1
0,7,0
0,82,0
0,16,0
0,70,0
0,110,1
0,82,0
0,93,0
0,83,0
0,23,0
0,67,1
0,70,1
0,26,0
0,93,0
0,0,0
0,60,0
0,0,0
0,16,0
0,11,0
0,64,0
0,7,1
0,93,0
0,21,1
0,70,0
0,133,0
0,64,0
0,22,0
0,6,0
0,64,0
0,11,0
0,60,0
0,93,1
0,22,0
0,0,0
0,30,0
0,93,1
0,66,0
0,16,1
0,22,1
0,11,0
0,14,0
0,12,0
0,40,0
0,5,0
0,132,1
0,53,0
0,131,0
0,0,0
0,14,0
0,124,0
0,42,0
0,117,1
0,69,0
0,124,1
0,131,1
0,125,0
0,40,0
0,4,0
0,42,0
0,93,0
0,60,0
0,70,0
0,11,0
0,4,0
0,16,0
0,129,0
0,0,0
0,14,0
0,43,0
0,3,1
0,93,1
0,128,1
0,15,0
0,13,0
0,126,0
0,49,1
0,4,0
0,16,1
0,0,0
0,11,0
0,93,0
0,28,0
0,125,1
0,0,0
0,64,0
0,42,0
0,100,1
0,42,0
0,117,0
0,93,1
0,6,0
0,121,0
0,8,0
0,119,0
0,51,1
0,4,0
0,6,0
0,6,0
0,51,0
0,0,1
0,23,0
0,7,1
0,70,0
0,64,0
0,63,0
0,53,1
0,64,0
0,9,1
0,69,1
0,0,0
0,16,1
0,6,0
0,11,0
0,117,0
0,17,1
0,66,0
0,11,0
0,22,0
0,24,1
0,28,1
0,51,0
0,49,1
0,30,1
0,67,1
0,51,1
0,93,0
0,6,0
0,61,0
0,51,0
0,31,1
0,69,0
0,25,1
0,13,0
0,40,1
0,50,0
0,14,0
0,116,1
0,82,0
0,11,0
0,3,1
0,95,0
0,9,1
0,82,0
0,12,0
0,60,0
0,22,0
0,114,0
0,16,0
0,11,0
0,2,1
0,7,1
0,13,0
0,32,1
0,7,0
0,13,0
0,31,0
0,82,0
0,6,1
0,31,0
0,11,0
0,7,1
0,69,0
0,69,0
0,70,0
0,40,1
0,11,0
0,72,0
0,69,0
0,97,0
0,26,0
0,53,0
0,26,0
0,29,1
0,52,0
0,12,1
0,31,1
0,28,1
0,49,1
0,42,1
0,23,1
0,104,0
0,92,0
0,97,0
0,69,0
0,12,1
0,0,0
0,7,1
0,14,0
0,27,1
0,66,0
0,4,0
0,69,0
0,12,0
0,2,0
0,66,0
0,51,0
0,11,0
0,12,0
0,102,1
0,31,0
0,44,0
0,97,1
0,15,0
0,53,0
0,43,1
0,22,0
0,90,0
0,4,0
0,40,0
0,53,0
0,4,0
0,30,1
0,2,0
0,13,0
0,92,0
0,22,0
0,95,0
0,16,0
0,16,0
0,16,0
0,49,1
0,23,0
0,23,0
0,14,1
0,70,1
0,14,0
0,23,1
0,6,1
0,19,0
0,82,1
0,42,0
0,91,1
0,6,1
0,9,1
0,23,0
0,66,1
0,47,0
0,16,0
0,2,0
0,76,0
0,3,0
0,26,1
0,19,0
0,51,1
0,63,0
0,75,1
0,3,0
0,38,1
0,7,0
0,67,0
0,2,0
0,51,1
0,6,0
0,57,1
0,12,1
0,56,1
0,40,0
0,12,1
0,13,0
0,6,0
0,6,0
0,49,1
0,40,0
0,47,0
0,13,0
0,40,0
0,13,0
0,42,0
0,22,0
0,14,1
0,15,0
0,35,1
0,26,0
0,15,0
0,5,0
0,19,0
0,14,1
0,10,0
0,13,0
0,9,1
0,9,1
0,2,0
0,0,0
1,69,1
1,14,1
1,14,0
1,14,0
1,60,0
1,60,0
1,60,1
1,23,0
1,23,1
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,0
1,16,1
1,7,1
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,1
2,73,0
2,31,0
2,42,1
2,1,0
2,12,0
2,1,0
2,13,1
2,154,1
2,100,0
2,12,0
2,28,0
2,89,0
2,13,0
2,53,1
2,11,1
2,12,0
2,152,0
2,69,1
2,2,0
2,1,1
2,27,1
2,1,1
2,22,0
2,22,0
2,5,0
2,16,0
2,69,0
2,16,0
2,75,0
2,14,0
2,22,1
2,42,0
2,51,0
2,72,1
2,108,1
2,15,1
2,64,1
2,139,1
2,22,0
2,59,1
2,22,0
2,28,0
2,16,1
2,22,1
2,5,0
2,12,0
2,2,0
2,139,1
2,3,1
2,1,1
2,1,1
2,60,0
2,63,1
2,60,0
2,163,1
2,1,0
2,63,0
2,23,0
2,97,1
2,5,0
2,125,1
2,31,1
2,66,0
2,66,1
2,23,1
2,24,0
2,66,0
2,66,1
2,66,0
2,66,1
2,51,0
2,4,0
2,63,1
2,5,1
2,53,1
2,53,0
2,3,0
2,22,0
2,69,0
2,59,1
2,77,0
2,23,0
2,2,0
2,23,0
2,2,0
2,16,0
2,16,1
2,22,1
2,7,0
2,11,0
2,16,0
2,12,1
2,85,1
2,23,0
2,4,1
2,98,0
2,129,1
2,1,1
2,63,1
2,2,1
2,22,0
2,1,0
2,7,0
2,155,0
2,6,0
2,63,1
2,144,0
2,144,0
2,7,0
2,175,0
2,6,1
2,2,0
2,2,0
2,98,0
2,76,1
2,144,0
2,23,1
2,75,0
2,80,1
2,66,0
2,53,1
2,0,0
2,118,1
2,12,0
2,21,1
2,116,0
2,14,0
2,1,1
2,105,1
2,12,0
2,0,0
2,23,0
2,40,1
2,95,0
2,6,0
2,14,1
2,12,0
2,31,0
2,95,0
2,97,1
2,69,0
2,61,1
2,7,1
2,51,0
2,155,0
2,75,1
2,112,1
2,31,0
2,12,0
2,144,0
2,51,0
2,144,0
2,144,1
2,22,1
2,4,1
2,70,0
2,31,1
2,155,0
2,15,1
2,64,1
2,6,0
2,70,0
2,22,0
2,118,1
2,11,0
2,70,1
2,119,0
2,11,0
2,82,1
2,64,0
2,22,0
2,43,1
2,69,0
2,12,0
2,64,1
2,155,0
2,82,0
2,97,0
2,155,0
2,123,1
2,70,0
2,40,1
2,82,0
2,1,0
2,22,0
2,70,1
2,22,0
2,26,0
2,2,0
2,11,0
2,23,0
2,85,1
2,23,0
2,63,1
2,51,0
2,11,0
2,53,0
2,11,0
2,23,1
2,161,1
2,22,0
2,85,1
2,60,1
2,14,1
2,66,1
2,70,0
2,12,0
2,1,0
2,23,0
2,97,0
2,95,0
2,12,1
2,133,1
2,11,0
2,98,1
2,75,0
2,98,0
2,63,0
2,37,0
2,11,0
2,5,0
2,74,1
2,0,0
2,161,0
2,49,0
2,31,0
2,3,1
2,66,1
2,88,0
2,37,0
2,4,1
2,64,1
2,22,0
2,23,0
2,51,0
2,0,0
2,69,0
2,69,1
2,70,0
2,56,1
2,15,0
2,51,0
2,11,0
2,0,1
2,42,0
2,134,0
2,12,0
2,34,0
2,53,0
2,12,0
2,5,1
2,82,1
2,5,0
2,51,0
2,31,0
2,64,1
2,23,0
2,51,1
2,15,0
2,31,0
2,51,0
2,69,0
2,4,0
2,70,1
2,128,0
2,12,0
2,12,0
2,33,0
2,34,0
2,128,0
2,12,0
2,31,0
2,105,0
2,15,0
2,69,0
2,23,0
2,103,1
2,82,0
2,30,0
2,70,0
2,30,0
2,63,0
2,9,1
2,5,0
2,11,1
2,82,0
2,24,0
2,15,0
2,98,0
2,34,0
2,15,0
2,2,0
2,28,0
2,30,0
2,5,0
2,11,0
2,14,1
2,129,0
2,55,0
2,30,0
2,158,0
2,22,0
2,30,0
2,70,1
2,4,0
2,103,0
2,108,0
2,28,0
2,100,0
2,96,1
2,28,0
2,55,0
2,117,1
2,69,1
2,16,1
2,42,0
2,98,0
2,34,0
2,81,0
2,82,0
2,15,0
2,2,0
2,42,0
2,81,0
2,40,1
2,2,0
2,49,1
2,81,1
2,7,0
2,53,0
2,1,1
2,51,0
2,3,1
2,2,1
2,97,1
2,138,0
2,11,0
2,23,0
2,53,0
2,138,1
2,5,1
2,6,1
2,23,0
2,75,0
2,15,0
2,16,1
2,28,0
2,59,0
2,83,1
2,51,0
2,95,0
2,22,0
2,16,1
2,93,0
2,31,0
2,7,1
2,93,1
2,66,0
2,31,0
2,47,0
2,31,0
2,69,1
2,7,0
2,75,0
2,31,0
2,63,1
2,22,0
2,11,0
2,50,0
2,21,0
2,22,0
2,65,1
2,22,0
2,3,0
2,31,1
2,171,1
2,8,1
2,34,0
2,30,0
2,4,1
2,66,0
2,1,0
2,23,0
2,15,1
2,12,0
2,93,0
2,11,1
2,22,0
2,3,1
2,22,0
2,22,0
2,93,0
2,98,1
2,16,1
2,2,0
2,138,1
2,6,0
2,31,0
2,34,0
2,22,0
2,42,1
2,82,0
2,21,1
2,66,0
2,34,0
2,0,0
2,22,0
2,22,0
2,42,0
2,12,0
2,66,0
2,66,0
2,65,1
2,0,0
2,12,1
2,31,0
2,0,0
2,47,0
2,22,0
2,118,0
2,114,1
2,11,0
2,157,0
2,11,0
2,97,1
2,12,0
2,5,1
2,12,0
2,65,1
2,66,0
2,12,1
2,16,1
2,11,0
2,114,1
2,70,0
2,53,1
2,16,0
2,51,0
2,87,1
2,138,1
2,4,1
2,80,1
2,65,0
2,12,1
2,54,0
2,85,1
2,42,0
2,23,0
2,52,0
2,108,1
2,114,1
2,16,0
2,12,1
2,70,0
2,114,0
2,93,0
2,14,1
2,42,0
2,62,1
2,110,1
2,65,0
2,51,1
2,16,0
2,30,1
2,16,0
2,51,0
2,42,0
2,103,1
2,22,0
2,66,0
2,125,0
2,7,0
2,51,1
2,65,0
2,69,1
2,51,0
2,16,0
2,51,0
2,51,0
2,103,1
2,0,1
2,87,1
2,125,0
2,66,1
2,74,0
2,0,0
2,7,1
2,123,1
2,110,1
2,42,0
2,145,0
2,125,1
2,23,0
2,17,0
2,125,0
2,114,1
2,51,0
2,51,1
2,6,0
2,51,0
2,102,1
2,41,1
2,41,0
2,52,1
2,16,0
2,93,0
2,82,0
2,114,1
2,123,1
2,119,0
2,125,1
2,110,1
2,16,0
2,51,0
2,12,0
2,125,1
2,1,1
2,51,0
2,156,0
2,5,0
2,156,0
2,23,0
2,156,0
2,51,0
2,67,0
2,65,0
2,51,0
2,156,1
2,123,0
2,16,0
2,9,1
2,156,0
2,110,0
2,23,0
2,0,0
2,51,0
2,110,1
2,156,1
2,70,0
2,0,0
2,16,1
2,0,0
2,60,0
2,66,1
2,23,0
2,156,0
2,156,1
2,65,0
2,42,0
2,51,0
2,89,0
2,60,1
2,66,1
2,0,0
2,89,0
2,22,0
2,22,0
2,0,0
2,51,1
2,1,0
2,148,0
2,42,0
2,70,1
2,60,0
2,156,1
2,12,0
2,97,0
2,51,0
2,42,0
2,156,0
2,156,0
2,89,0
2,4,1
2,87,0
2,60,0
2,8,0
2,16,0
2,114,0
2,148,1
2,0,1
2,60,0
2,156,1
2,60,0
2,103,0
2,12,0
2,103,0
2,117,0
2,66,0
2,16,1
2,156,1
2,103,0
2,51,0
2,117,0
2,14,0
2,7,0
2,23,1
2,103,0
2,66,0
2,16,1
2,89,0
2,3,0
2,125,1
2,5,0
2,60,0
2,156,0
2,7,0
2,107,1
2,7,0
2,24,0
2,5,0
2,7,1
2,60,0
2,143,0
2,23,0
2,126,0
2,0,0
2,156,0
2,24,1
2,34,1
2,12,0
2,123,1
2,26,0
2,66,0
2,1,0
2,114,0
2,60,0
2,9,1
2,3,1
2,60,0
2,15,1
2,69,1
2,0,0
2,156,1
2,11,1
